PTN_NM_002825	nc	388	2	429	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRERF1_NM_001297573	nc	1729	2	2046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPN1_NM_001198868	nc	412	2	597	2.5	1.6666666666666667	0.6666666666666666	0.8333333333333334	0.3333333333333333	1.3333333333333333	1.0	3.5	5.833333333333333	0.6666666666666666	3.1666666666666665	0.3333333333333333	0.16666666666666666	0.5	0.5	0.8333333333333334	2.0	1.5	0.6666666666666666	1.2857142857142858	0.0	1.3333333333333333	3.5	0.6666666666666666	2.3333333333333335	1.0	0.0	0.5	2.0	1.5
BTNL2_NM_001304561_8	nc	469	2	546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM227B_NM_152647	nc	1000	2	1047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCG_NM_002054	nc	598	2	633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RGS7BP_NM_001029875	nc	724	2	786	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TVP23C-CDRT4_NM_001204478	nc	481	2	531	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4285714285714286	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOXD11_NM_021192	nc	901	2	963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPG5_NM_020964	nc	4129	2	4182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NSRP1_NM_032141	nc	460	2	513	3.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
TCF15_NM_004609	nc	547	2	639	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM263_NM_152261	nc	346	2	447	1.0	0.6666666666666666	1.0	2.6666666666666665	1.0	1.3333333333333333	1.6666666666666667	4.333333333333333	7.666666666666667	1.6666666666666667	0.3333333333333333	1.0	4.0	2.0	1.6666666666666667	1.3333333333333333	0.0	6.0	7.666666666666667	3.8333333333333335	2.3333333333333335	0.6666666666666666	0.3333333333333333	0.0	0.0	0.6666666666666666	0.6666666666666666	0.0	0.0	0.0
CC2D2B_NM_001159747	nc	706	2	747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OBSL1_NM_015311	nc	643	2	858	0.5714285714285714	0.14285714285714285	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.5714285714285714	0.42857142857142855	2.0	1.0	0.2857142857142857	0.0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.5714285714285714	0.0	0.8571428571428571	0.0	0.625	0.5714285714285714	0.14285714285714285	0.14285714285714285	0.7142857142857143	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.5714285714285714	0.5714285714285714	0.14285714285714285
LARS_NM_020117	nc	2788	2	2823	0.0	0.0	23.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	2.0	1.0	1.0	3.0	2.0	0.0	3.0	4.0	1.0	0.5	3.0	1.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0
MYEOV_NM_001293291	nc	514	2	609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDKAL1_NM_017774	nc	388	2	447	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CYSLTR1_NM_001282187	nc	499	2	600	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0
UHRF2_NM_152896	nc	757	2	789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
HGSNAT_NM_152419	nc	334	2	390	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	2.0	3.0	1.0	0.0	0.0	1.0	1.0	3.0	3.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
USF1_NM_007122	nc	775	2	819	0.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.2	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
SLC46A2_NM_033051	nc	406	2	630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHROOM2_NM_001649	nc	2884	2	3081	0.5	0.0	0.0	0.0	0.16666666666666666	0.5	0.0	0.0	0.16666666666666666	0.0	0.0	0.3333333333333333	0.0	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.3333333333333333	0.0	0.16666666666666666	0.0
RNF123_NM_022064	nc	2518	2	2649	0.25	0.25	0.25	0.0	0.0	0.5	0.75	0.0	0.25	0.0	0.5	0.25	0.0	0.0	0.0	0.25	1.0	0.75	0.0	0.2857142857142857	0.25	0.25	0.25	0.25	0.0	0.0	0.0	0.5	0.75	0.0
SMAD1_NM_005900	nc	856	2	897	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDX3Y_NM_004660	nc	739	2	945	0.0	1.3333333333333333	0.16666666666666666	0.16666666666666666	0.0	0.16666666666666666	0.0	0.0	0.0	0.8333333333333334	0.16666666666666666	0.8333333333333334	0.5	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.0	0.5	0.6666666666666666	0.3333333333333333	0.0	0.3333333333333333	0.16666666666666666	0.16666666666666666	2.3333333333333335	10.166666666666666	1.5	0.0
MAGEA9B_NM_001080790	nc	172	2	228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCFC1_NM_005334	nc	2503	2	2607	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.14285714285714285	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
